CN;Inner Mongolia;Hulun Buir;49.2114;119.756
FR;Hauts-de-France;Castres;49.8043;3.23862
DE;Rheinland-Pfalz;Ludwigshafen am Rhein (Süd);49.472;8.44335
DE;Baden-Wurttemberg;Mannheim (Rheinau);49.4501;8.51884
KZ;Karaganda;Karaganda (Kazibekbyskiy District);49.7907;73.0871
UA;Vinnytsia;Lypovets;49.2271;29.0493
UA;Lviv;Morshyn;49.1552;23.8724
DE;Bavaria;Würzburg (Lengfeld);49.8015;9.97596
DE;Bavaria;Würzburg (Frauenland);49.78;9.94697
DE;Bavaria;Würzburg (Lengfeld);49.8017;9.97573
DE;Bavaria;Würzburg (Altstadt);49.7985;9.94422
DE;Bavaria;Würzburg;49.8044;9.9279
DE;Bavaria;Sulzheim;49.95;10.3333
CZ;Vysočina;Stránecká Zhoř;49.38;15.9274
CZ;Jihočeský kraj;Písek;49.3164;14.1357
RU;Khabarovsk;Vanino;49.0951;140.256
DE;Hesse;Alsbach-Hähnlein (Alsbach);49.7458;8.60248
DE;Baden-Württemberg;Karlsruhe (Oststadt);49.0062;8.4371
CZ;Zlín;Holešov;49.3333;17.5783
CZ;Zlín;Slušovice;49.2478;17.8015
CZ;Zlín;Vizovice;49.2229;17.8545
CZ;Zlín;Topolná;49.1219;17.5443
CZ;South Moravian;Kyjov;49.0099;17.1225
CZ;Zlín;Kněžpole;49.0985;17.5167
CZ;South Moravian;Uhřice;49.0504;16.9476
CZ;Zlín;Halenkov;49.3174;18.1475
CZ;South Moravian;Strážovice;49.0092;17.0474
CZ;Zlín;Koryčany;49.1064;17.1643
CZ;Zlín;Hvozdná;49.2485;17.7516
CZ;Zlín;Zděchov;49.261;18.0778
CZ;Vysočina;Golčův Jeníkov;49.8175;15.473
CZ;South Moravian;Brno střed;49.2014;16.596
CZ;Pardubický;Rudoltice;49.9135;16.5815
CZ;South Moravian;Podivice;49.367;17.0133
CZ;South Moravian;Brno (Brno střed);49.2014;16.596
CZ;Central Bohemia;Dobříš;49.788;14.1689
CZ;Moravskoslezský;Ostrava (Ostrava-jih);49.7899;18.2495
CZ;Pardubický;Chrudim (Chrudim IV);49.9616;15.813
CZ;Pardubický;Chrudim (Chrudim IV);49.9563;15.7943
CZ;Pardubický;Chrudim (Chrudim IV);49.9617;15.813
CZ;Pardubický;Chrudim;49.9497;15.7951
CZ;Pardubický;Chrudim;49.9577;15.7787
CZ;Vysočina;Chotěboř;49.7207;15.6702
CZ;Moravskoslezský;Trojanovice;49.5268;18.1944
FR;Grand Est;Boulange;49.3823;5.95
FR;Grand Est;Petite-Rosselle;49.2118;6.85607
FR;Normandy;Montivilliers;49.5452;0.18769
FR;Grand Est;Rozérieulles;49.1067;6.08198
FR;Normandy;Gonneville-la-Mallet;49.6395;0.22245
FR;Normandy;Bolbec;49.5732;0.47339
FR;Normandy;Envermeu;49.8956;1.26493
FR;Normandy;Ry;49.4714;1.34245
FR;Normandy;Pont-l'Évêque;49.2891;0.19161
FR;Île-de-France;Goussainville;49.0137;2.46595
FR;Grand Est;Épernay;49.04;3.95922
FR;Normandy;Honfleur;49.4198;0.23294
FR;Normandy;Arromanches-les-Bains;49.3382;-0.62479
FR;Normandy;Gueures;49.8443;0.9619
FR;Île-de-France;Frépillon;49.0522;2.20528
FR;Normandy;Gournay-en-Bray;49.4828;1.72471
FR;Hauts-de-France;Oisemont;49.9559;1.76703
FR;Normandy;Argences;49.1264;-0.16644
FR;Normandy;Bonneville-la-Louvet;49.272;0.33201
FR;Normandy;Campigny;49.3102;0.55402
FR;Normandy;Grosley-sur-Risle;49.0455;0.80273
FR;Normandy;Sacquenville;49.0842;1.07278
FR;Grand Est;Mancieulles;49.2823;5.89612
FR;Grand Est;Mars-la-Tour;49.0988;5.88578
FR;Normandy;Trouville-sur-Mer;49.366;0.08004
FR;Normandy;Pierreville;49.4741;-1.78034
FR;Normandy;Gaillefontaine;49.6537;1.61547
FR;Normandy;Saint-Germain-de-Livet;49.0761;0.20182
FR;Grand Est;Merten;49.249;6.66465
FR;Normandy;Blangy-sur-Bresle;49.9321;1.62514
FR;Hauts-de-France;Belleu;49.3592;3.33556
FR;Normandy;Blainville-sur-Orne;49.2291;-0.30061
FR;Normandy;Bourguébus;49.1219;-0.29786
FR;Normandy;Bernières-sur-Mer;49.3306;-0.42299
FR;Normandy;Tourville-sur-Odon;49.1415;-0.50128
FR;Normandy;Troarn;49.1783;-0.18169
FR;Normandy;Verson;49.1543;-0.45628
FR;Normandy;Villers-sur-Mer;49.3226;0.00027
FR;Grand Est;Mardeuil;49.0539;3.93
FR;Grand Est;Isles-sur-Suippe;49.3556;4.20093
FR;Grand Est;Tinqueux;49.25;3.98333
FR;Grand Est;Villerupt;49.4672;5.93202
FR;Grand Est;Auboué;49.212;5.97663
FR;Grand Est;Hussigny-Godbrange;49.4944;5.86677
FR;Grand Est;Longuyon;49.4418;5.60508
FR;Grand Est;Trieux;49.3246;5.93049
FR;Grand Est;Stenay;49.4949;5.18606
FR;Hauts-de-France;Senlis;49.2072;2.58661
FR;Normandy;Belleville-sur-Mer;49.9493;1.16263
FR;Normandy;Criquetot-l'Esneval;49.6455;0.26571
FR;Normandy;Le Tilleul;49.6804;0.21106
FR;Normandy;La Feuillie;49.4641;1.51463
FR;Normandy;Forges-les-Eaux;49.6139;1.54449
FR;Normandy;Saint-Aubin-sur-Scie;49.8716;1.06823
FR;Normandy;Oissel-sur-Seine;49.3331;1.09413
FR;Normandy;Saint-Georges-sur-Fontaine;49.5439;1.1801
FR;Hauts-de-France;Pont-de-Metz;49.8782;2.24266
FR;Hauts-de-France;Senlis;49.2052;2.58321
FR;Île-de-France;Pontoise;49.0332;2.05472
FR;Île-de-France;Beauchamp;49.0158;2.17797
FR;Normandy;Le Trait;49.4823;0.8039
FR;Grand Est;Bétheny;49.2721;4.04452
FR;Île-de-France;Cergy;49.0364;2.07835
FR;Hauts-de-France;Salouël;49.8699;2.2434
FR;Hauts-de-France;Creil;49.2615;2.49984
FR;Normandy;Saint-Lô;49.1162;-1.09031
DE;Rheinland-Pfalz;Eich;49.75;8.39889
DE;Rheinland-Pfalz;Selchenbach;49.5;7.3
DE;Rheinland-Pfalz;Kallstadt;49.4908;8.17611
DE;Rheinland-Pfalz;Klein-Winternheim;49.9383;8.21194
DE;Rheinland-Pfalz;Kröv;49.9833;7.08333
DE;Rheinland-Pfalz;Winnweiler;49.5667;7.85
DE;Baden-Wurttemberg;Möckmühl;49.3249;9.35837
DE;Rheinland-Pfalz;Biebelsheim;49.8667;7.93333
DE;Hesse;Weiterstadt;49.9039;8.58874
DE;Rheinland-Pfalz;Weidenthal;49.4167;8
DE;Saarland;Wadgassen;49.2667;6.78333
DE;Rheinland-Pfalz;Mackenrodt;49.7252;7.25533
DE;Saarland;Homburg;49.3264;7.33867
DE;Rheinland-Pfalz;Oberstaufenbach;49.516;7.50988
DE;Rheinland-Pfalz;Lambsheim;49.5136;8.28778
DE;Rheinland-Pfalz;Wolfsheim;49.8722;8.03944
DE;Baden-Wurttemberg;Laudenbach;49.6133;8.65389
DE;Rheinland-Pfalz;Meckenbach;49.6167;7.1
DE;Baden-Wurttemberg;Wiesloch;49.295;8.69846
DE;Rheinland-Pfalz;Sankt Julian;49.6167;7.51667
DE;Saarland;Nalbach;49.3833;6.78333
DE;Hesse;Michelstadt;49.6757;9.00373
DE;Saarland;Sankt Ingbert;49.277;7.11672
DE;Rheinland-Pfalz;Dittweiler;49.4303;7.33561
DE;Baden-Wurttemberg;Schwetzingen;49.3822;8.5823
DE;Baden-Wurttemberg;Siegelsbach;49.2697;9.08972
DE;Rheinland-Pfalz;Rivenich;49.8758;6.84517
DE;Rheinland-Pfalz;Lörzweiler;49.8983;8.29472
DE;Rheinland-Pfalz;Monzelfeld;49.8924;7.07318
DE;Hesse;Bischofsheim;49.9939;8.36722
DE;Rheinland-Pfalz;Heuchelheim bei Frankenthal;49.5631;8.29083
DE;Rheinland-Pfalz;Hettenrodt;49.7401;7.25351
DE;Baden-Wurttemberg;Zuzenhausen;49.2964;8.82254
DE;Rheinland-Pfalz;Bechtheim;49.7278;8.29222
DE;Baden-Wurttemberg;Sülzbach;49.147;9.34006
DE;Rheinland-Pfalz;Birkenfeld;49.6525;7.16668
DE;Baden-Wurttemberg;Leimen;49.3474;8.68733
FR;Grand Est;Terville;49.3467;6.13346
FR;Normandy;Drucourt;49.1157;0.46565
FR;Grand Est;Crugny;49.2538;3.73881
FR;Normandy;Lillebonne;49.5203;0.53617
FR;Hauts-de-France;Villers-sur-Coudun;49.4831;2.80457
FR;Normandy;Varengeville-sur-Mer;49.9048;0.99479
FR;Normandy;Les Andelys;49.2456;1.41168
FR;Normandy;Bolleville;49.5996;0.56489
FR;Normandy;Cierrey;49.0068;1.2768
FR;Normandy;Saint-Pierre-de-Varengeville;49.5024;0.93118
FR;Normandy;Bernay;49.0889;0.59858
FR;Hauts-de-France;Trie-Château;49.2854;1.82129
FR;Normandy;Froberville;49.7222;0.33387
FR;Hauts-de-France;Quevauvillers;49.8238;2.08431
FR;Normandy;Le Neubourg;49.1505;0.9102
FR;Grand Est;Hayange;49.3288;6.06278
FR;Grand Est;Margut;49.5821;5.25986
FR;Normandy;Pavilly;49.567;0.95445
FR;Normandy;Clères;49.6;1.11667
FR;Normandy;Yvetot;49.6174;0.75814
FR;Hauts-de-France;Missy-sur-Aisne;49.3868;3.43595
FR;Normandy;Deauville;49.354;0.075122
FR;Hauts-de-France;Fitz-James;49.3911;2.4307
FR;Normandy;Petiville;49.4608;0.5874
FR;Grand Est;Ambonnay;49.0771;4.17284
FR;Normandy;Pont-Audemer;49.35;0.51667
FR;Normandy;Saint-Léonard;49.7425;0.35907
FR;Hauts-de-France;Cléry-sur-Somme;49.957;2.88734
FR;Normandy;Martigny;49.8672;1.15073
FR;Normandy;Bully;49.7268;1.36952
FR;Normandy;Saint-Jouin-Bruneval;49.6427;0.164
FR;Hauts-de-France;Margny-lès-Compiègne;49.4256;2.81806
FR;Normandy;Saint-Romain-de-Colbosc;49.5282;0.364878
FR;Hauts-de-France;Chauny;49.6156;3.21942
FR;Hauts-de-France;Saint-Sauveur;49.3186;2.78321
FR;Normandy;Colleville;49.7489;0.45842
FR;Normandy;Bosc-le-Hard;49.6273;1.17483
FR;Normandy;Épretot;49.5389;0.31667
FR;Grand Est;Bétheny;49.285;4.05495
FR;Île-de-France;Auvers-sur-Oise;49.0709;2.17081
FR;Normandy;Saint-Aubin-le-Cauf;49.8674;1.18492
FR;Normandy;Senneville-sur-Fécamp;49.7718;0.41605
FR;Grand Est;Frauenberg;49.1362;7.12584
FR;Normandy;Blainville-Crevon;49.5039;1.29952
FR;Grand Est;Ancemont;49.0684;5.40784
FR;Île-de-France;Beaumont-sur-Oise;49.1423;2.28705
FR;Île-de-France;Nointel;49.1284;2.29073
FR;Île-de-France;Bernes-sur-Oise;49.1613;2.3
FR;Normandy;Gisors;49.2818;1.7801
FR;Hauts-de-France;Genvry;49.6118;2.9912
FR;Hauts-de-France;Dreslincourt;49.5281;2.92699
FR;Île-de-France;Boisemont;49.0249;2.00575
FR;Hauts-de-France;Cambronne-lès-Ribécourt;49.5071;2.89797
FR;Hauts-de-France;Fosseuse;49.2128;2.18742
DE;Hesse;Bickenbach;49.7517;8.61672
DE;Hesse;Griesheim;49.8619;8.55622
DE;Hesse;Bickenbach;49.7516;8.61658
DE;Saarland;Mettlach;49.4955;6.5835
DE;Saarland;Mettlach;49.4929;6.60331
SK;Žilina Region;Oravský Podzámok;49.2594;19.3569
SK;Žilina Region;Párnica;49.1942;19.1976
SK;Žilina Region;Trstená;49.361;19.6125
SK;Žilina Region;Tvrdošín;49.337;19.556
SK;Žilina Region;Nižná;49.3105;19.5243
SK;Zilina;Námestovo;49.4085;19.4805
CZ;Pardubický;Hlinsko;49.7621;15.9076
CZ;Central Bohemia;Měchenice;49.9082;14.3893
CZ;Central Bohemia;Kraluv Dvur;49.9498;14.0344
CZ;Central Bohemia;Dobříš;49.7811;14.1672
CZ;Central Bohemia;Hýskov;49.9907;14.0506
CZ;Central Bohemia;Malá Hraštice;49.8075;14.2799
CZ;South Moravian;Brno (Brno-Maloměřice a Obřany);49.2241;16.6458
CZ;South Moravian;Troubsko;49.1695;16.5108
CZ;South Moravian;Bílovice nad Svitavou (Brno-Maloměřice a Obřany);49.2163;16.6594
CZ;South Moravian;Bílovice nad Svitavou (Brno-Maloměřice a Obřany);49.2164;16.6578
CZ;South Moravian;Rozdrojovice;49.2362;16.4778
CZ;Jihočeský kraj;Tábor;49.4144;14.6578
UA;Kharkivs’ka Oblast’;Solonytsivka;49.9968;36.0346
DE;Saarland;Saarlouis;49.3163;6.74891
DE;Rheinland-Pfalz;Herxheim;49.1463;8.21346
DE;Rheinland-Pfalz;K-Town (Eselsfürth);49.4574;7.80356
FR;Île-de-France;Us;49.1051;1.95995
FR;Hauts-de-France;Compiègne;49.4179;2.82606
PL;Silesia;Skoczów;49.8009;18.7877
PL;Silesia;Gogołowa;49.9867;18.5904
PL;Lesser Poland;Skawinki;49.8228;19.7126
PL;Lesser Poland;Biecz;49.736;21.263
PL;Subcarpathia;Krosno;49.6802;21.781
PL;Subcarpathia;Dukla;49.5555;21.6832
PL;Silesia;Bielsko-Biala;49.8371;19.0011
PL;Lesser Poland;Andrychów;49.8636;19.3136
CZ;Zlín;Uherské Hradiště (Mařatice);49.079;17.4825
FR;Grand Est;Ennery;49.2266;6.22458
FR;Grand Est;Verny;49.0067;6.20416
FR;Grand Est;Metz;49.1193;6.17572
PL;Lesser Poland;Tymbark;49.7286;20.3254
LU;Luxembourg;Luxembourg;49.6078;6.12291
FR;Hauts-de-France;Allonne;49.4086;2.11427
DE;Bavaria;Regensburg;49.0387;12.1618
DE;Bavaria;Regensburg (Westenviertel);49.0191;12.0714
DE;Bavaria;Regensburg (Keilberg);49.0387;12.1617
GG;St Peter Port;St Peter Port;49.4649;-2.53621
CZ;Moravskoslezský;Frýdek-Místek (Místek);49.6816;18.3365
CZ;Moravskoslezský;Frýdek-Místek;49.6816;18.3365
CZ;Moravskoslezský;Ostrava (Poruba);49.8254;18.1836
CZ;Olomoucký;Kralice na Hané;49.4616;17.1819
SK;Žilina Region;Bystrička;49.0495;18.8787
DE;Baden-Wurttemberg;Zwingenberg;49.4192;9.04056
DE;Baden-Wurttemberg;Sulzbach an der Murr;49.003;9.5003
DE;Baden-Wurttemberg;Ketsch;49.3678;8.53111
DE;Baden-Wurttemberg;Eggenstein-Leopoldshafen;49.0901;8.39879
CZ;Moravskoslezský;Děhylov;49.8694;18.1633
CZ;Central Bohemia;Kutná Hora;49.9484;15.2682
CZ;Moravskoslezský;Bruntál;49.9884;17.4647
CZ;Moravskoslezský;Sviadnov;49.6893;18.3276
CZ;Moravskoslezský;Frenštát pod Radhoštěm;49.5484;18.2108
DE;Rheinland-Pfalz;Wittlich;49.986;6.89308
DE;Rheinland-Pfalz;Kell am See;49.6331;6.82217
DE;Rheinland-Pfalz;Neuhofen;49.4278;8.42472
CZ;Moravskoslezský;Kopřivnice;49.5995;18.1448
CZ;Moravskoslezský;Vítkov;49.7744;17.7494
CZ;Moravskoslezský;Fulnek;49.7124;17.9032
CZ;Pardubický;Litomyšl;49.8681;16.313
CZ;Plzeň Region;Třemošná;49.8158;13.395
CZ;Jihočeský kraj;Strakonice;49.2614;13.9024
CZ;Zlín;Napajedla;49.1716;17.5119
CZ;South Moravian;Nížkovice;49.1095;16.9017
CZ;Moravskoslezský;Vrbice;49.8833;18.3167
CZ;Moravskoslezský;Vratimov;49.77;18.3102
CZ;Moravskoslezský;Kobeřice;49.9855;18.0521
CZ;Olomoucký;Grygov;49.5384;17.3089
CZ;Vysočina;Stařeč;49.1978;15.8279
CZ;Vysočina;Horní Cerekev;49.3203;15.3277
CZ;Central Bohemia;Vrané nad Vltavou;49.9358;14.3771
CZ;Central Bohemia;Sulice;49.9256;14.5566
CZ;Zlín;Uherský Brod;49.0251;17.6472
CZ;Central Bohemia;Benešov;49.7816;14.687
CZ;Olomoucký;Rokytnice;49.4659;17.3912
CZ;Olomoucký;Jívová;49.7092;17.3946
CZ;Zlín;Nedašov;49.1078;18.0704
CZ;Zlín;Liptál;49.2905;17.9218
CZ;South Moravian;Kuřim;49.2985;16.5314
CZ;Olomoucký;Otaslavice;49.3883;17.0711
CZ;Vysočina;Kněžice;49.2708;15.6722
CZ;Vysočina;Božejov;49.3621;15.1558
PL;Silesia;Skoczów;49.8032;18.7908
DE;Baden-Wurttemberg;Bretzfeld;49.1794;9.43833
SK;Žilina Region;Hybe;49.0444;19.829
SK;Prešov Region;Bardejov;49.2918;21.2727
SK;Prešov Region;Lipany;49.1538;20.9638
SK;Prešov Region;Podolínec;49.2587;20.536
SK;Prešov Region;Spišské Podhradie;49.0009;20.7531
SK;Prešov Region;Vysne Ruzbachy;49.3039;20.5656
SK;Prešov Region;Sabinov;49.1031;21.0988
SK;Prešov Region;Svit;49.0601;20.2069
SK;Žilina Region;Čadca;49.435;18.7889
SK;Žilina Region;Terchová;49.2589;19.0294
SK;Žilina Region;Skalité;49.4966;18.8971
SK;Trenčín Region;Považská Bystrica;49.1215;18.4217
SK;Žilina Region;Čierne;49.4936;18.8195
SK;Prešov Region;Spišská Belá;49.1872;20.4595
SK;Prešov Region;Stropkov;49.2021;21.6522
CZ;Moravskoslezský;Petřvald;49.831;18.3894
CZ;Olomoucký;Uničov;49.7709;17.1214
CZ;Jihočeský kraj;Jindřichův Hradec;49.144;15.003
CZ;Zlín;Mistřice;49.0867;17.536
CZ;Olomoucký;Šumperk;49.9584;16.9774
CZ;Plzeň Region;Horní Bříza;49.8401;13.3556
CZ;Plzeňský kraj;Pilsen;49.7833;13.3789
CZ;Moravskoslezský;Ostrava (Poruba);49.8253;18.156
DE;Saarland;Heusweiler;49.3316;6.94488
UA;Cherkasy;Cherkasy (Prydniprovs'kyi district);49.4292;32.0808
DE;Saarland;Saarbrücken;49.2489;7.01756
DE;Saarland;Perl (Besch);49.515;6.37013
GG;Torteval;Torteval;49.4333;-2.65
FR;Normandy;Saint-Sylvain;49.0562;-0.21758
FR;Normandy;Coutances;49.0454;-1.44518
FR;Hauts-de-France;Le Mesnil-en-Thelle;49.1783;2.28573
FR;Normandy;Saint-Ouen-du-Breuil;49.6386;1.01032
FR;Normandy;Tôtes;49.6809;1.04649
FR;Normandy;Yerville;49.6672;0.89594
FR;Normandy;La Vespière;49.0197;0.4125
FR;Normandy;Bavent;49.23;-0.18675
FR;Normandy;Carpiquet;49.1852;-0.44623
FR;Normandy;Longueville-sur-Scie;49.7914;1.11009
FR;Normandy;Les Grandes-Ventes;49.7854;1.22921
FR;Normandy;Saint-Vaast-d'Équiqueville;49.8167;1.26667
FR;Normandy;Notre-Dame-de-Gravenchon;49.4894;0.57188
FR;Normandy;Gruchet-le-Valasse;49.5547;0.48684
FR;Normandy;Lantheuil;49.2673;-0.51878
FR;Normandy;Barc;49.0688;0.82212
FR;Hauts-de-France;Brenouille;49.3055;2.54437
FR;Normandy;Montérolier;49.6313;1.34641
FR;Normandy;Bellencombre;49.7075;1.22596
FR;Hauts-de-France;Heilles;49.335;2.26593
FR;Hauts-de-France;Cauvigny;49.3018;2.24844
FR;Normandy;La Glacerie;49.6052;-1.58185
FR;Grand Est;Flétrange;49.0629;6.5636
FR;Normandy;Saint-Vincent-Cramesnil;49.5028;0.36033
FR;Hauts-de-France;Liesse-Notre-Dame;49.6167;3.8
FR;Normandy;Gouville-sur-Mer;49.0961;-1.57908
FR;Hauts-de-France;Saint-Erme-Outre-et-Ramecourt;49.5146;3.8406
FR;Hauts-de-France;Warluis;49.3887;2.1422
FR;Grand Est;Wissembourg;49.0371;7.94548
FR;Hauts-de-France;Montcornet;49.6953;4.01667
FR;Hauts-de-France;Neuilly-Saint-Front;49.1701;3.26393
FR;Normandy;Rocquancourt;49.0937;-0.32147
FR;Hauts-de-France;Couvron-et-Aumencourt;49.6448;3.51857
FR;Hauts-de-France;Levergies;49.926;3.31225
FR;Grand Est;Climbach;49.0183;7.85058
FR;Normandy;Rouxmesnil-Bouteilles;49.9063;1.07976
FR;Hauts-de-France;Rainvillers;49.4054;2.00789
FR;Hauts-de-France;Anizy-le-Château;49.5068;3.45119
FR;Normandy;Vernon;49.0929;1.46332
FR;Normandy;Fontenay;49.5599;0.18391
FR;Normandy;Carentan;49.3031;-1.24806
FR;Normandy;Saint-Jean-des-Baisants;49.0937;-0.97289
FR;Normandy;Saint-Romain-de-Colbosc;49.5309;0.35719
FR;Grand Est;Rethel;49.5098;4.3674
CZ;Moravskoslezský;Ostrava (Moravská Ostrava a Přívoz);49.8382;18.2907
CZ;South Moravian;Brno (Brno-Královo Pole);49.2101;16.5992
PL;Subcarpathia;Frysztak;49.841;21.6104
UA;Cherkasy;Zvenihorodka;49.0776;30.9607
DE;Saarland;Losheim;49.5109;6.75927
DE;Bavaria;Stein;49.4063;10.9983
DE;Rheinland-Pfalz;Mainz;49.9807;8.29052
DE;Hesse;Lampertheim (Hofheim);49.6574;8.42511
DE;Bavaria;Bad Kötzting;49.1709;12.8704
SK;Žilina Region;Martin;49.0665;18.924
SK;Žilina Region;Komjatná;49.1469;19.2435
LU;Grevenmacher;Bourglinster;49.7031;6.21725
LU;Luxembourg;Strassen;49.6206;6.07333
LU;Wiltz;Eschdorf;49.8859;5.93421
LU;Vianden;Tandel;49.8975;6.18333
LU;Diekirch;Schieren;49.8306;6.09861
LU;Luxembourg;Hesperange;49.5681;6.15139
LU;Vianden;Bastendorf;49.8919;6.16528
LU;Luxembourg;Moutfort;49.5853;6.25556
LU;Esch-sur-Alzette;Belvaux;49.5101;5.92414
LU;Redange;Redange;49.7644;5.88997
LU;Esch-sur-Alzette;Esch-sur-Alzette;49.4958;5.98056
LU;Capellen;Garnich;49.6167;5.9525
LU;Mersch;Boevange-sur-Attert;49.7726;6.01532
LU;Diekirch;Bourscheid;49.9086;6.0675
LU;Mersch;Fischbach;49.746;6.18702
LU;Wiltz;Harlange;49.9314;5.79
LU;Mersch;Larochette;49.7836;6.21891
LU;Esch-sur-Alzette;Sanem;49.5377;5.93835
LU;Remich;Remich;49.545;6.36694
LU;Echternach;Dillingen;49.8476;6.32124
LU;Luxembourg;Sandweiler;49.6129;6.22832
LU;Luxembourg;Limpertsberg;49.6208;6.12167
LU;Luxembourg;Luxembourg;49.6129;6.12881
LU;Luxembourg;Münsbach;49.6328;6.26459
LU;Luxembourg;Luxembourg;49.6054;6.13672
LU;Grevenmacher;Betzdorf;49.6922;6.33392
LU;Luxembourg;Luxembourg;49.6064;6.11868
UA;Kharkivs’ka Oblast’;Staryy Merchyk;49.9815;35.759
CZ;Vysočina;Jihlava;49.3984;15.587
CZ;Vysočina;Pelhřimov;49.4324;15.2223
CZ;Vysočina;Jihlava;49.3969;15.5797
CZ;Vysočina;Jihlava (Červený Kříž);49.4576;15.6062
CZ;Vysočina;Třešť;49.2909;15.4821
CZ;Vysočina;Jihlava;49.4056;15.5647
CZ;Vysočina;Hodice;49.2722;15.4722
CZ;Vysočina;Moravské Budějovice;49.0533;15.8081
CZ;Vysočina;Třešť;49.2893;15.4829
CZ;Vysočina;Velké Meziříčí;49.3553;16.0121
CZ;Vysočina;Obrataň;49.4251;14.9435
CZ;Pardubický;Ústí nad Orlicí;49.9728;16.3933
CZ;Moravskoslezský;Třinec;49.7192;18.5917
CZ;Moravskoslezský;Ropice;49.7192;18.5917
CZ;Moravskoslezský;Hrádek;49.6166;18.7372
CZ;Moravskoslezský;Horní Těrlicko;49.7518;18.4829
PL;Silesia;Cieszyn;49.7643;18.6359
PL;Silesia;Kaczyce;49.8275;18.5916
CZ;Moravskoslezský;Český Těšín;49.7462;18.6199
DE;Baden-Wurttemberg;Heilbronn;49.1426;9.21302
FR;Normandy;Incarville;49.2348;1.17054
FR;Hauts-de-France;Holnon;49.8605;3.21362
FR;Hauts-de-France;Yzeux;49.9751;2.10943
FR;Grand Est;Fontoy;49.3562;5.99626
FR;Hauts-de-France;Lacroix-Saint-Ouen;49.3553;2.78666
FR;Normandy;Ancourt;49.9092;1.17981
FR;Normandy;Bourgtheroulde-Infreville;49.2997;0.873662
FR;Normandy;Le Thuit-Signol;49.2659;0.93998
FR;Normandy;Saint-Pierre-du-Mont;49.3866;-0.97289
FR;Hauts-de-France;Crèvecœur-le-Grand;49.6077;2.0762
FR;Normandy;Rouen;49.4465;1.0976
FR;Grand Est;Pargny-lès-Reims;49.2201;3.92218
FR;Normandy;Gisors;49.2798;1.77658
FR;Normandy;Saint-Antoine-la-Forêt;49.5366;0.471158
FR;Normandy;Saint-Laurent-de-Condel;49.0399;-0.417233
FR;Normandy;Le Mesnil-Réaume;49.9728;1.44509
FR;Normandy;Fauville-en-Caux;49.652;0.591646
FR;Hauts-de-France;Coucy-le-Château-Auffrique;49.5203;3.32117
FR;Normandy;Caillouet-Orgeville;49.0071;1.30575
FR;Normandy;Doudeville;49.7213;0.784978
FR;Hauts-de-France;Bacouël;49.6225;2.38332
FR;Normandy;Lillebonne;49.5189;0.534458
FR;Hauts-de-France;Versigny;49.6786;3.43845
FR;Normandy;Isigny-sur-Mer;49.3203;-1.10293
FR;Île-de-France;Moussy-le-Neuf;49.064;2.6035
FR;Normandy;Fontaine-le-Dun;49.813;0.849996
FR;Normandy;Saint-Martin-du-Tilleul;49.109;0.529545
FR;Grand Est;Hagondange;49.2542;6.16813
FR;Normandy;Héricourt-en-Caux;49.6974;0.6908
FR;Hauts-de-France;Namps-Maisnil;49.8048;2.11153
FR;Grand Est;Uckange;49.3056;6.1488
FR;Hauts-de-France;Ognon;49.236;2.64429
FR;Normandy;Fontaine-Bellenger;49.1843;1.26204
FR;Île-de-France;Parmain;49.1139;2.20852
FR;Hauts-de-France;Beauvais;49.4384;2.09017
FR;Normandy;Goderville;49.646;0.367481
FR;Grand Est;Dambach;49.0026;7.63088
FR;Normandy;Tôtes;49.6803;1.04428
FR;Normandy;Auffay;49.7183;1.09969
FR;Normandy;Limésy;49.6093;0.922936
FR;Normandy;Allouville-Bellefosse;49.5963;0.676939
FR;Grand Est;Fleury-devant-Douaumont;49.1922;5.42991
FR;Normandy;Lisieux;49.1459;0.227849
FR;Normandy;Criquetot-sur-Ouville;49.6786;0.847186
FR;Hauts-de-France;Rambures;49.9412;1.70241
FR;Normandy;Oissel-sur-Seine;49.3398;1.08978
FR;Hauts-de-France;Tincourt-Boucly;49.9385;3.04269
FR;Hauts-de-France;Breteuil;49.6336;2.29509
FR;Grand Est;Semécourt;49.1978;6.13615
FR;Normandy;Hermanville-sur-Mer;49.2865;-0.313818
FR;Normandy;Saint-Martin-de-la-Lieue;49.1136;0.219107
FR;Normandy;Carpiquet;49.1841;-0.441079
FR;Normandy;Gouville-sur-Mer;49.0997;-1.57796
FR;Normandy;Saint-Côme-de-Fresné;49.3363;-0.606052
FR;Normandy;Caumont-l'Éventé;49.0909;-0.806386
FR;Grand Est;Piennes;49.3056;5.78433
FR;Normandy;Forges-les-Eaux;49.6133;1.54589
FR;Normandy;Criquetot-l'Esneval;49.6434;0.265907
FR;Normandy;Torcy-le-Petit;49.8147;1.17727
FR;Normandy;Noyers-Bocage;49.1218;-0.566683
FR;Île-de-France;Le Plessis-Bouchard;49.0038;2.23404
FR;Hauts-de-France;Estrées-Mons;49.8823;3.01146
